taken from https://www.bfs.admin.ch/bfs/de/home/statistiken/bevoelkerung/geburten-todesfaelle/vornamen-schweiz.assetdetail.5946318.html
Thom	*	20
Thoma	*	65
Thomai	8	*
Thomas	*	52'670
Thomas-Michael	*	5
Thomasina	8	*
Thomaz	*	5
Thommy	*	10
Thomson	*	6
Thomy	*	9
Thomás	*	10
Thomé	*	3
Thondup	*	5
Thong	4	19
Thongbai	10	*
Thongchai	*	5
Thongdee	3	*
Thongjan	3	*
Thongmee	3	*
Thongmuan	4	*
Thongphoon	3	*
Thongsai	5	*
Thongsri	4	*
Thongsuk	7	*
Thongwan	4	*
Thoni	*	3
Thonny	*	3
Thony	*	13
Thor	*	32
Thora	14	*
Thoralf	*	18
Thoraya	3	*
Thorben	*	36
Thorbjörn	*	3
Thordis	5	*
Thore	*	33
Thorin	*	10
Thorkild	*	4
Thorleif	*	4
Thorsten	*	611
Thorunn	3	*
Thorwald	*	4
Thouraya	17	*
Thresa	5	*
Thresia	3	*
Thresiamma	17	*
Thressiamma	3	*
Thu	114	5
Thuan	5	11
Thubten	*	18
Thuc	24	7
Thulasi	7	*
Thulasiha	3	*
Thulasika	5	*
Thundup	*	4
Thuong	6	*
Thupten	4	38
Thuraia	3	*
Thurairajah	*	8
Thurairasa	*	4
Thurairatnam	*	4
Thuraisamy	*	5
Thuraisingam	*	11
Thuraisingham	*	3
Thuraya	3	*
Thurga	9	*
Thurid	5	*
Thurika	3	*
Thurka	4	*
Thurkka	3	*
Thuro	*	5
Thusan	*	3
Thusanthan	*	4
Thusanthini	3	*
Thusanthy	4	*
Thushan	*	7
Thushani	5	*
Thushanth	*	12
Thushanthan	*	5
Thushanthi	8	*
Thushanthini	3	*
Thushara	13	*
Thushari	5	*
Thushi	3	*
Thushyanthan	*	14
Thushyanthi	6	*
Thushyanthini	5	*
Thushyanthy	7	*
Thusitha	4	3
Thusiyanthan	*	5
Thusiyanthini	5	*
Thusnelda	11	*
Thusnelde	4	*
Thusyanthan	*	13
Thusyanthi	4	*
Thusyanthy	4	*
Thuvaaragan	*	3
Thuvaraga	12	*
Thuvaragan	*	8
Thuvaraha	6	*
Thuvarahan	*	3
Thuvaraka	27	*
Thuvarakan	*	19
Thuy	201	7
Thuy-Linh	3	*
Thuy-My	3	*
Thuy-Van	3	*
Thuyavan	*	4
Thuyen	3	*
Thy	14	10
Thya	9	*
Thyago	*	3
Thyara	5	*
Thybaud	*	4
Thyda	8	*
Thyl	*	10
Thylan	*	6
Thylane	15	*
Thylia	3	*
Thylian	*	7
Thyll	*	3
Thymian	*	4
Thyméo	*	4
Thyra	26	*
Thyron	*	4
Thys	*	5
Thành	*	7
Thái	3	*
Thècle	4	*
Théa	221	*
Théana	4	*
Théane	3	*
Théau	*	9
Thélia	3	*
Théliau	*	5
Thélio	*	4
Thémis	6	*
Théo	*	2'133
Théobald	*	4
Théoda	4	*
Théodor	*	11
Théodora	24	*
Théodore	*	265
Théodoros	*	3
Théodule	*	9
Théogène	*	3
Théoline	3	*
Théophane	*	18
Théophil	*	7
Théophile	*	151
Théotim	*	3
Théotime	*	25
Théresa	4	*
Thérese	3	*
Théresia	3	*
Théry	*	5
Thérèsa	4	*
Thérèse	1'954	*
Thérèse-Marie	3	*
Thérèsia	6	*
Thérése	4	*
Thérésia	14	*
Thùy	8	*
Thúy	7	*
Ti	6	3
Tia	100	*
Tiago	*	3'594
Tialda	10	*
Tiam	*	3
Tian	15	105
Tiana	206	4
Tianhao	*	4
Tianjiao	5	*
Tiano	*	5
Tianqi	4	4
Tiantian	5	*
Tiany	4	*
Tianyi	11	4
Tianyu	6	4
Tiar	*	12
Tiara	210	*
Tiare	12	*
Tiaro	*	6
Tias	*	14
Tiba	8	*
Tibaud	*	7
Tibault	*	9
Tibe	4	*
Tibelia	4	*
Tibelya	11	*
Tiberio	*	54
Tiberiu	*	20
Tiberius	*	8
Tibet	*	9
Tibisay	5	*
Tiblets	16	*
Tiblez	3	*
Tibo	*	67
Tibor	*	659
Tiborné	8	*
Tiburcia	3	*
Tibyan	3	*
Tibère	*	11
Tibério	*	4
Ticia	5	*
Ticiana	14	*
Ticiane	3	*
Ticiano	*	6
Tida	8	*
Tidiane	*	24
Tidjan	*	4
Tidjane	*	12
Tidora	8	*
Tiebe	9	*
Tiego	*	3
Tiegsti	10	*
Tiemo	*	16
Tiemoko	*	3
Tien	6	55
Tieni	*	13
Tierno	*	3
Tierri	*	7
Tierry	*	5
Ties	*	8
Tietie	3	*
Tieu	16	3
Tifa	7	*
Tifaine	18	*
Tifani	10	*
Tifanie	13	*
Tifannie	3	*
Tifanny	19	*
Tifany	69	*
Tife	3	*
Tifenn	12	*
Tiffaine	7	*
Tiffani	6	*
Tiffanie	68	*
Tiffany	1'057	*
Tiffen	3	*
Tifène	4	*
Tigane	*	7
Tigest	9	*
Tighist	3	*
Tighisti	4	*
Tigist	52	*
Tigisti	43	*
Tigran	*	34
Tigrane	*	3
Tigsti	7	*
Tihamer	*	3
Tihamér	*	8
Tihana	26	*
Tihomir	*	136
Tihomira	6	*
Tiia	19	*
Tiina	56	*
Tiiu	4	*
Tija	8	*
Tijan	*	18
Tijana	388	*
Tijani	*	8
Tijara	3	*
Tijda	4	*
Tijen	11	*
Tijl	*	4
Tijmen	*	12
Tijn	*	6
Tijs	*	7
Tik	*	3
Tika	3	*
Tikhon	*	4
Tikva	3	*
Tikvah	6	*
Til	*	308
Tila	10	*
Tilahun	*	5
Tilak	*	4
Tilan	*	5
Tilda	70	*
Tilde	22	*
Tilemachos	*	8
Tilen	*	8
Tilia	38	*
Tilian	*	17
Tilio	*	16
Till	*	1'225
Tilla	90	*
Tillie	3	*
Tillman	*	6
Tillmann	*	30
Tillo	*	5
Tilly	23	*
Tilman	*	105
Tilmann	*	39
Tilo	*	175
Tilon	*	4
Tim	*	7'143
Tim-Alexander	*	3
Tim-Oliver	*	3
Tima	49	3
Timaj	3	*
Timao	*	3
Timar	3	*
Timaé	*	3
Timaël	*	17
Timche	*	5
Time	47	4
Timea	665	*
Timeea	3	*
Timeo	*	257
Timeon	*	6
Timi	*	4
Timir	*	3
Timka	13	*
Timm	*	101
Timmo	*	10
Timmy	*	83
Timna	26	*
Timnit	31	*
Timo	*	3'840
Timofei	*	15
Timofej	*	4
Timofey	*	36
Timoleon	*	4
Timon	*	1'859
Timona	7	*
Timor	*	6
Timotej	*	15
Timoteo	*	70
Timothe	*	5
Timothee	*	12
Timotheo	*	4
Timotheos	*	5
Timotheus	*	76
Timothey	*	7
Timothy	*	1'241
Timothé	*	262
Timothée	*	745
Timoti	*	4
Timoty	*	14
Timoté	*	47
Timotée	*	5
Timour	*	33
Timucin	*	13
Timur	*	272
Timurhan	*	3
Timuçin	*	9
Timy	*	12
Timé	*	6
Timéa	101	*
Timée	*	7
Timéo	*	501
Timë	3	*
Timót	*	3
Timóteo	*	8
Tin	6	66
Tina	3'184	*
Tina-Maria	3	*
Tina-Marie	4	*
Tinatin	10	*
Tinca	3	*
Tindara	46	*
Tindaro	*	69
Tindra	6	*
Tine	29	3
Tineke	12	*
Tinet	*	13
Tinetta	10	*
Ting	43	15
Ting-Yu	3	*
Tingshuo	*	3
Tingting	16	*
Tingyu	3	*
Tinh	4	3
Tinian	*	3
Tinja	4	*
Tinka	21	*
Tinku	*	3
Tinley	*	4
Tinn	*	3
Tinna	3	*
Tino	*	886
Tinsae	6	*
Tinu	*	5
Tinus	*	4
Tiny	3	*
Tio	*	4
Tion	*	4
Tiona	4	*
Tipawan	3	*
Tiphaine	143	*
Tiphanie	45	*
Tiphany	4	*
Tipparat	3	*
Tippawan	8	*
Tippi	3	*
Tipu	*	3
Tira	3	*
Tirana	9	*
Tirdad	*	3
Tirhas	113	*
Tiril	5	*
Tirja	3	*
Tirone	*	3
Tirsit	3	*
Tirso	*	10
Tirza	123	*
Tirzah	8	*
Tis	*	4
Tisa	5	*
Tisha	9	*
Tishan	*	3
Tishe	4	*
Tissa	*	6
Tissia	8	*
Tita	18	*
Titania	4	*
Titi	3	*
Titia	19	*
Titian	*	5
Titiana	10	*
Titien	*	7
Titik	3	*
Titima	3	*
Titin	6	*
Titina	5	*
Tito	*	155
Titouan	*	128
Titus	*	252
Titziana	4	*
Tiuri	*	4
Tivadar	*	9
Tixhe	8	*
Tiya	13	*
Tiyam	*	6
Tiyara	5	*
Tizia	10	*
Tizian	*	261
Tiziana	2'324	*
Tiziano	*	1'389
Tizio	*	5
Tizita	5	*
Tizoc	*	3
Tizziana	4	*
Tiémoko	*	4
Tjago	*	6
Tjalf	*	3
Tjana	4	*
Tjara	49	*
Tjarda	3	*
Tjark	*	14
Tjasa	15	*
Tjeerd	*	6
Tjerk	*	10
Tjitske	5	*
Tjorben	*	3
Tjorven	3	*
Tmnit	12	*
Tnbit	3	*
To	30	16
Toa	*	3
Toan	*	23
Toba	4	*
Tobey	*	4
Tobgyal	*	4
Tobi	*	8
Tobia	5	255
Tobiah	*	7
Tobian	*	3
Tobias	*	11'003
Tobiasz	*	9
Tobie	*	32
Tobija	*	38
Tobijah	*	4
Tobin	*	14
Tobit	*	4
Tobiás	*	3
Toby	3	95
Tobyas	*	7
Tobías	*	4
Tochukwu	*	5
Toda	6	*
Todd	*	37
Tode	*	9
Todo	*	3
Todor	*	105
Todora	8	*
Todorka	19	*
Tofig	*	3
Tofik	*	6
Toghrul	*	5
Togzhan	3	*
Toi	8	*
Toine	*	3
Toivo	*	6
Toja	11	*
Tojo	*	4
Tokiko	4	*
Toky	*	3
Tolentino	*	5
Tolga	*	250
Tolgahan	*	13
Tolgay	*	6
Tolulope	5	*
Tolunay	*	15
Tom	*	2'167
Tom-Oliver	*	3
Toma	11	97
Tomanija	5	*
Tomas	*	1'144
Tomasa	20	*
Tomasia	3	*
Tomasina	11	*
Tomasino	*	3
Tomaso	*	92
Tomass	*	3
Tomasz	*	715
Tomaz	*	29
Tomaž	*	11
Tomche	*	5
Tomcho	*	4
Tomco	*	3
Tome	*	95
Tomek	*	8
Tomeo	*	3
Tomer	*	28
Tomeu	*	3
Tomi	*	46
Tomica	4	28
Tomiris	5	*
Tomislav	*	687
Tomislava	15	*
Tomka	15	*
Tomke	4	*
Tomma	3	*
Tommasa	17	*
Tommasina	39	*
Tommasino	*	6
Tommaso	*	1'150
Tommi	*	21
Tommie	*	3
Tommy	*	211
Tomo	*	103
Tomoe	10	*
Tomohiro	*	9
Tomoka	6	*
Tomoki	*	14
Tomoko	83	*
Tomomi	29	*
Tomor	*	11
Tomoya	*	8
Toms	*	5
Tomy	*	37
Tomàs	*	16
Tomás	*	683
Tomé	*	49
Tomë	*	31
Ton	*	31
Tona	7	7
Tonatiuh	*	4
Tonci	*	6
Tone	98	*
Tonella	3	*
Toney	*	3
Tong	12	16
Tongta	3	*
Toni	39	1'305
Tonia	164	*
Tonie	7	*
Tonin	*	8
Tonina	14	*
Tonino	*	155
Tonio	*	47
Tonja	113	*
Tonje	4	*
Tonka	23	*
Tonni	*	3
Tonny	*	11
Tonton	*	4
Tony	9	888
Tonya	26	*
Tooba	6	*
Toomas	*	6
Toon	*	3
Tooran	3	*
Toplica	*	58
Toprak	*	68
Tor	*	16
Tora	6	*
Toralf	*	24
Torben	*	90
Torbjorn	*	3
Torbjörn	*	14
Torcato	*	9
Tord	*	5
Tordis	4	*
Tore	*	22
Torge	*	6
Torgny	*	3
Tori	10	*
Toribio	*	4
Toril	5	*
Torill	7	*
Torin	6	7
Torino	*	4
Torkel	*	3
Tormod	*	3
Tornike	*	5
Toros	*	3
Torquato	*	7
Torsten	*	780
Torsti	*	3
Toru	*	8
Torun	3	*
Tosca	265	*
Toscan	*	3
Toscane	6	*
Tosco	*	3
Tose	*	5
Toshi	*	7
Toshie	4	*
Toshiko	13	*
Toshio	*	3
Toshiro	*	7
Toshiya	*	5
Toshiyuki	*	7
Toska	11	*
Toso	*	3
Tosum	*	8
Tosun	*	5
Totka	3	*
Toto	*	6
Touba	6	*
Toufic	*	11
Toufik	*	47
Toufiq	*	7
Touhami	*	4
Touka	3	*
Toumany	*	3
Toumi	*	3
Touradj	*	3
Touraj	*	3
Touran	3	*
Touria	65	*
Touriya	8	*
Tourya	4	*
Touseef	*	3
Toussaint	*	7
Tova	12	*
Tove	41	*
Towa	4	*
Toya	17	*
Toyah	6	*
Toygar	*	3
Toyoko	5	*
Tra	6	*
Tracey	73	*
Traci	5	*
Tracie	4	*
Tracy	184	*
Traian	*	21
Trajan	*	41
Trajanka	34	*
Trajce	*	22
Trajche	*	20
Trajcho	*	5
Trajco	*	16
Trajko	*	18
Tram	9	*
Tran	21	20
Trang	31	3
Tranquilla	15	*
Tranquillo	*	16
Trashe	25	*
Traude	17	*
Traudel	7	*
Traudi	5	*
Traudl	8	*
Traugott	*	207
Traute	53	*
Trautel	3	*
Travis	*	110
Trayan	*	3
Trayche	*	16
Traycho	*	12
Treasure	5	*
Trecy	8	*
Treesa	3	*
Tregim	*	4
Trendafile	3	*
Trendalina	3	*
Trendelina	10	*
Trent	*	7
Tresa	30	*
Tresor	3	14
Tressa	3	*
Tressy	3	*
Treuhold	*	5
Treumund	*	4
Trevis	*	5
Trevor	*	110
Trey	*	5
Treze	6	*
Trhas	35	*
Tri	9	40
Triana	13	*
Triantafyllia	14	*
Triantafyllos	*	3
Tribun	*	3
Tricia	19	*
Trieste	*	3
Triestina	5	*
Trieu	4	6
Trifa	3	*
Trifon	*	4
Trifone	*	19
Trifun	*	3
Trigona	3	*
Triin	7	*
Trijntje	24	*
Trim	*	70
Trime	3	*
Trimnor	*	4
Trimor	*	10
Trina	29	*
Trine	26	*
Trinette	3	*
Tringa	62	*
Trinh	24	5
Trinidad	68	*
Trinitario	*	3
Trinity	21	*
Trinley	*	6
Tripti	6	*
Tripun	*	4
Trish	3	*
Trisha	40	*
Trishan	*	4
Tristan	*	1'766
Tristana	3	*
Tristano	*	12
Tristen	*	7
Tristán	*	10
Triumf	*	29
Trivko	*	4
Trivo	*	6
Trix	6	*
Trixi	4	*
Trixie	7	*
Troels	*	5
Troi	*	6
Trojan	*	8
Tron	*	3
Trond	*	13
Trong	*	49
Troy	*	34
Truc	16	3
Trude	23	*
Trudel	4	*
Trudi	214	*
Trudy	266	*
Truls	*	5
Trung	3	62
Truong	9	30
Trupti	8	*
Truus	3	*
Tryfon	*	6
Trygve	*	5
Tryphène	4	*
Trystan	*	21
Trà	3	*
Trân	6	*
Trésor	*	8
Trévor	*	4
Trëndelina	4	*
Trúc	4	*
Tsamcho	3	*
Tsamla	5	*
Tsatsral	3	*
Tschan	*	3
Tschena	6	*
Tse	3	3
Tsedale	3	*
Tsedon	3	*
Tsega	102	*
Tsegai	*	7
Tsegawit	3	*
Tsegay	*	53
Tsegaye	*	6
Tsegazab	*	5
Tsege	6	*
Tsegereda	12	*
Tsegeweyni	3	*
Tsegezab	*	6
Tsegezeab	*	3
Tseghereda	3	*
Tsegu	*	4
Tsehainesh	6	*
Tsehay	19	*
Tsehaye	*	22
Tsehaynesh	6	*
Tsekyi	8	*
Tselha	3	*
Tsepak	*	5
Tsering	267	191
Tsetan	3	*
Tseten	25	26
Tsevelmaa	3	*
Tsewang	37	42
Tseyang	15	*
Tsgab	*	3
Tsge	4	*
Tsgereda	7	*
Tsgeweini	3	*
Tshepo	*	4
Tshering	8	3
Tshibola	5	*
Tshimanga	3	*
Tsi	*	3
Tsigab	*	4
Tsige	25	*
Tsigereda	25	*
Tsigeweini	6	*
Tsigeweyni	5	*
Tsighe	3	*
Tsighereda	8	*
Tsilla	4	*
Tsimba	3	*
Tsinat	3	8
Tsion	20	*
Tsipora	3	*
Tsirha	3	*
Tsiry	*	3
Tsiyon	5	*
Tsomo	22	*
Tsonka	4	*
Tsubasa	*	4
Tsultim	*	4
Tsultrim	*	11
Tsun	*	6
Tsutomu	*	8
Tsuyoshi	*	6
Tsveta	10	*
Tsvetan	*	13
Tsvetana	3	*
Tsvetanka	11	*
Tsvetelin	*	3
Tsvetelina	23	*
Tsvetko	*	7
Tsz	24	16
Tu	86	25
Tua	3	*
Tuan	7	115
Tuana	512	6
Tuanjai	9	*
Tuanna	3	*
Tuba	119	*
Tubay	3	*
Tuce	5	*
Tuck	*	6
Tudor	*	54
Tudorita	3	*
Tue	5	4
Tufan	*	57
Tufik	*	3
Tugay	*	47
Tugba	211	*
Tugcan	*	3
Tugce	54	*
Tugdual	*	3
Tugomir	*	4
Tugra	*	9
Tugrul	*	18
Tugçe	43	*
Tuija	30	*
Tuire	4	*
Tukta	5	*
Tukue	*	5
Tula	8	*
Tulay	13	*
Tulia	6	*
Tulin	6	*
Tulio	*	15
Tulip	3	*
Tullia	52	*
Tullio	*	154
Tulsi	3	*
Tum	3	*
Tuma	*	6
Tumaisch	*	6
Tumasch	*	31
Tumba	3	*
Tumzghi	*	4
Tun	*	29
Tuna	13	47
Tunahan	*	32
Tunay	3	14
Tunc	*	15
Tunca	*	4
Tuncay	4	134
Tuncer	*	21
Tunde	*	5
Tune	*	17
Tung	3	17
Tungalag	3	*
Tunjo	*	13
Tunç	*	15
Tunë	*	18
Tuomas	*	13
Tuomo	*	7
Tuong	13	13
Tupac	*	4
Tuqa	6	*
Turab	*	4
Turabi	*	13
Tural	*	6
Turan	7	129
Turap	*	4
Turcan	3	*
Turcene	4	*
Ture	*	3
Turgay	*	68
Turgut	*	71
Turhan	*	38
Turi	*	5
Turia	3	*
Turid	10	*
Turkan	12	4
Turken	3	*
Turkene	6	*
Turki	*	4
Turkia	3	*
Turkijan	5	3
Turkjan	4	*
Turna	3	*
Tush	*	52
Tusha	11	*
Tushar	*	12
Tushe	28	4
Tushita	3	*
Tushë	3	*
Tutku	12	*
Tutu	4	*
Tuukka	*	3
Tuul	10	*
Tuula	53	*
Tuuli	13	*
Tuulia	4	*
Tuulikki	6	*
Tuure	*	3
Tuvana	3	*
Tuya	7	*
Tuyen	4	*
Tuyet	66	*
Tuyêt	4	*
Tuân	*	5
Tvisha	5	*
Tvrtko	*	9
Twan	*	7
Twana	*	3
Txomin	*	3
Ty	*	17
Tya	10	*
Tyago	*	5
Tyana	13	*
Tyara	7	*
Tybalt	*	7
Tybo	*	4
Tychique	*	3
Tycho	*	8
Tycjan	*	3
Tyfaine	3	*
Tyfanie	5	*
Tyfenn	3	*
Tyffanie	7	*
Tyko	*	3
Tyl	*	6
Tyla	3	*
Tylan	*	10
Tyler	4	220
Tylia	4	*
Tylian	*	17
Tyll	*	7
Tylor	*	4
Tym	*	6
Tymo	*	3
Tymon	*	30
Tymoteusz	*	14
Tymothé	*	3
Tymur	*	3
Tyméa	5	*
Tyméo	*	14
Tyna	6	*
Tynan	*	3
Typhaine	30	*
Typhanie	12	*
Typhène	3	*
Tyra	86	*
Tyrel	*	3
Tyrell	*	10
Tyren	*	8
Tyrese	*	30
Tyron	*	116
Tyrone	*	60
Tyson	*	31
Tyssia	5	*
Tytti	7	*
Tze	8	5
Tzu	*	4
Tzu-Ying	3	*
Tzvetan	*	6
Tzvetanka	6	*
Tzvetelina	8	*
Tzvi	*	4
Tábata	3	*
Tána	3	*
Tánia	4	*
Tâm	4	6
Tân	*	4
Tânia	722	*
Tãnia	35	*
Téa	99	*
Téclaire	4	*
Téhila	3	*
Télia	3	*
Télio	*	6
Téo	*	213
Téodor	*	4
Térence	*	27
Térésa	5	*
Têko	*	5
Têtê	*	3
Tímea	80	*
Tómas	*	4
Töna	*	5
Tönet	*	3
Tú	8	*
Tüba	4	*
Tülay	221	*
Tülin	65	*
Tülün	13	*
Tünde	137	*
Türkan	206	*
Türker	*	12
Türkmen	4	*
Uarda	4	*
Ubah	19	*
Ubaid	*	4
Ubald	*	12
Ubaldo	*	71
Ubavka	36	*
Ubax	5	*
Ubejd	*	45
Ubejda	7	*
Uberto	*	15
Ubeyde	*	3
Ubirajara	*	3
Ubiratan	*	4
Ubol	7	*
Ubon	13	*
Ubonrat	4	*
Uche	*	12
Uchechukwu	*	5
Uchenna	*	20
Uda	4	*
Udai	*	4
Uday	*	18
Udaya	3	7
Udayakumar	*	5
Udo	*	540
Udom	5	*
Udon	3	*
Uel	*	6
Ueli	*	1'367
Uelker	4	*
Uemit	4	6
Uemmühan	6	*
Uenal	*	5
Uerda	10	*
Ufuk	7	173
Ugbad	3	*
Ugen	*	8
Ugljesa	*	9
Ugne	8	*
Ugo	*	563
Ugochukwu	*	6
Ugonna	*	3
Ugur	*	260
Ugurcan	*	6
Ugyen	*	8
Uiara	3	*
Uilma	5	*
Ujkan	*	25
Ujup	*	8
Ujvesa	5	*
Uk	*	6
Uka	*	24
Uke	*	40
Ukshin	*	19
Ukë	*	55
Ula	9	*
Uladzimir	*	7
Ulaganathan	*	4
Ulai	4	*
Ulas	*	77
Ulascan	*	3
Ulber	*	11
Ulda	4	*
Ulderico	*	18
Uldis	*	5
Ulema	3	*
Ulf	*	221
Ulfert	*	3
Ulfet	*	4
Ulfeta	6	*
Ulfete	3	*
Uli	*	94
Uliana	44	*
Uliks	*	6
Ulises	*	30
Ulisse	*	94
Ulisses	*	43
Uljana	6	*
Uljber	*	4
Uljusi	*	7
Ulkü	4	*
Ulla	256	*
Ulla-Britt	4	*
Ulla-Maija	5	*
Ulli	*	19
Ullrich	*	31
Ulpian	*	3
Ulpiana	15	*
Ulpijana	3	*
Ulpu	3	*
Ulric	*	7
Ulrica	46	*
Ulrich	*	11'062
Ulrick	*	4
Ulricke	5	*
Ulrico	*	17
Ulrik	*	19
Ulrika	63	*
Ulrike	1'643	*
Ulugbek	*	4
Ulus	*	7
Uluç	*	3
Ulvi	*	9
Ulvije	10	*
Ulviye	6	*
Ulviyya	3	*
Ulyana	19	*
Ulysse	*	274
Ulysses	*	27
Ulza	5	*
Ulzhan	3	*
Uma	205	3
Umadevi	7	*
Umair	*	7
Umaj	3	*
Umakanthan	*	8
Umaporn	11	*
Umar	*	66
Umaro	*	5
Umaru	*	5
Umay	8	*
Umbelina	13	*
Umbert	*	4
Umberta	12	*
Umbertina	4	*
Umberto	*	770
Umed	*	12
Umejr	*	7
Umer	*	17
Umesh	*	12
Umi	8	*
Umihana	11	*
Umija	3	*
Umije	5	*
Umit	*	22
Umka	3	*
Umma	4	*
Ummahan	20	*
Umme	5	*
Ummuhan	4	*
Ummü	4	*
Umran	7	8
Umulisa	3	*
Umur	*	3
Umut	5	350
Umutcan	*	10
Umüt	*	3
Un	6	*
Una	113	*
Unai	*	27
Unal	*	10
Unay	*	3
Undarmaa	4	*
Undine	28	*
Unejs	*	35
Unejsa	5	*
Unik	*	31
Unika	4	*
Unity	5	*
Unn	3	*
Unni	3	*
Unur	*	3
Uolf	*	4
Uorschla	27	*
Uorschlina	5	*
Uorsin	*	6
Upasana	4	*
Upul	*	5
Urai	16	*
Uraiporn	7	*
Uraiwan	25	*
Ural	*	8
Uran	*	51
Uranchimeg	3	*
Urangoo	3	*
Urania	13	*
Uranie	3	*
Urara	3	*
Uras	*	12
Urata	15	*
Uraz	*	3
Urbain	*	39
Urban	*	902
Urbana	10	*
Urbano	*	58
Urbino	*	3
Uresa	23	*
Urezza	7	*
Urfetka	3	*
Urgen	*	6
Urgyen	*	4
Urhan	*	10
Urho	*	3
Uri	*	36
Uria	*	3
Uriah	*	4
Urias	*	3
Urie	4	*
Uriel	*	62
Uriela	3	*
Urielle	7	*
Urije	7	*
Urim	*	248
Urime	47	*
Urmi	3	*
Urmila	8	*
Uros	*	167
Urs	*	27'435
Urs-Beat	*	5
Urs-Peter	*	23
Urs-Victor	*	3
Ursa	10	*
Ursalina	9	*
Ursanne	*	3
Ursel	80	*
Ursela	5	*
Ursi	13	*
Ursicin	*	5
Ursin	*	263
Ursina	1'672	*
Urska	11	*
Urspeter	*	6
Ursula	35'265	*
Ursula-Maria	3	*
Ursule	31	*
Ursulina	189	*
Ursuline	6	*
Ursus	*	202
Urszula	171	*
Urte	25	*
Urtesa	3	*
Urtim	*	3
Urtina	6	*
Urvashi	5	*
Urânia	3	*
Usa	21	*
Usama	*	20
Usamedin	*	3
Usanee	4	*
Usar	*	5
Uscher	*	3
Uschi	33	*
Uschy	3	*
Usein	*	9
Usejd	*	5
Usha	45	*
Ushadevi	3	*
Ushamini	3	*
Ushananthini	10	*
Ushanthan	*	6
Ushanthini	4	*
Usharani	4	*
Ushma	3	*
Ushtrim	*	3
Uskana	3	*
Usman	*	40
Usni	*	4
Usnija	6	*
Usnije	3	*
Ussama	*	4
Ussamah	*	3
Ussumane	*	4
Usua	3	*
Uta	342	*
Uta-Maria	4	*
Ute	1'086	*
Ute-Maria	3	*
Uthai	8	*
Uthaiwan	5	*
Uthaya	3	*
Uthayachandrika	3	*
Uthayakala	7	*
Uthayakumar	*	89
Uthayakumaran	*	18
Uthayakumari	7	*
Uthayakumary	11	*
Uthayanan	*	4
Uthayaraj	*	5
Uthayarajah	*	4
Uthayarani	8	*
Uthayarany	3	*
Uthayarasa	*	6
Uthayasankar	*	3
Uthayaseelan	*	8
Uthayashankar	*	3
Uthayasooriyan	*	5
Uthayasuriyan	*	3
Utkan	*	3
Utku	3	45
Utsav	*	3
Utta	7	*
Uttam	*	4
Utz	*	7
Uve	*	6
Uveis	*	4
Uvejs	*	42
Uwais	*	3
Uwe	*	1'574
Uwe-Jens	*	4
Uxia	10	*
Uy	*	4
Uyanga	7	*
Uyen	25	*
Uygar	*	21
Uyên	3	*
Uzair	*	9
Uzay	*	9
Uzeir	*	16
Uziel	*	3
Uzlifet	5	*
Uzma	18	*
Uzoma	*	7
Uzri	*	6
Vaanathy	3	*
Vaclav	*	83
Vaclava	7	*
Vada	4	*
Vadet	*	4
Vadete	4	*
Vadim	*	220
Vadims	*	9
Vadivel	*	3
Vadjid	*	4
Vadjide	4	*
Vadym	*	26
Vadzid	*	16
Vadzide	12	*
Vadzim	*	3
Vadžide	6	*
Vafire	33	*
Vagia	4	*
Vagner	*	15
Vahab	*	3
Vahan	*	14
Vahap	*	3
Vahdet	*	15
Vahdeta	6	*
Vahdettin	*	5
Vahe	*	7
Vaheesan	*	3
Vahid	*	115
Vahida	57	*
Vahide	133	*
Vahidin	*	15
Vahile	3	*
Vahina	3	*
Vahit	*	23
Vahram	*	7
Vahé	*	10
Vaia	20	*
Vaiana	9	*
Vaibhav	*	18
Vaid	*	28
Vaida	18	*
Vaidas	*	6
Vaide	74	*
Vaidehi	5	*
Vaidin	*	3
Vaidotas	*	3
Vaidyanathan	*	3
Vaikunthan	*	4
Vaile	9	*
Vaios	*	9
Vaishali	13	*
Vaishnavan	*	5
Vaishnavi	27	*
Vaishnavy	3	*
Vaisnavi	6	*
Vaisnavy	4	*
Vait	*	30
Vaiva	5	*
Vaja	6	*
Vajda	4	*
Vajdin	*	14
Vajka	5	*
Vajko	*	3
Vajo	*	5
Vakeesan	*	6
Vakhid	*	3
Vakhtang	*	6
Vakkas	*	46
Vaksala	3	*
Val	*	8
Vala	5	*
Valarmathi	3	*
Valarmathy	30	*
Valbane	11	*
Valbert	*	3
Valbon	*	49
Valbona	420	*
Valbone	455	*
Valbonë	13	*
Valborg	3	*
Valburga	3	*
Valda	10	*
Valdas	*	3
Valdeci	4	*
Valdecir	*	3
Valdelice	5	*
Valdemar	*	147
Valdemaro	*	3
Valdemira	3	*
Valdemiro	*	5
Valdenice	4	*
Valdet	7	194
Valdeta	39	*
Valdete	316	*
Valdilene	3	*
Valdina	4	*
Valdinei	*	4
Valdineia	5	*
Valdinete	3	*
Valdir	*	14
Valdirene	18	*
Valdis	4	3
Valdita	3	*
Valdivina	4	*
Valdo	*	25
Valdomiro	*	3
Valdon	*	7
Valdone	3	*
Valdrim	*	11
Valdrin	*	242
Valdrina	34	*
Valdrit	*	4
Valdrita	4	*
Valea	38	*
Valena	3	*
Valencia	15	*
Valens	*	4
Valent	*	14
